sq_mt_built,n_rooms,n_bathrooms,floor,has_central_heating,has_ac,has_fitted_wardrobes,is_exterior,has_terrace,has_balcony,has_storage_room,District,Neighborhood,Avg_price_distr,Avg_price_neigh,has_sum,rent_price_area,Neigh_cluster,house_type_id_HouseType 2: Casa o chalet,rent_price
52,2.0,1,1,0,1,1,1,0,1,0, Centro , Lavapiés-Embajadores ,1355,1106,3,22.115384615384617,6,0,1150.0
56,1.0,1,5,0,0,1,0,0,0,0, Barrio de Salamanca , Goya ,2079,1759,2,22.767857142857142,7,0,1275.0
245,3.0,2,1,0,1,1,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,2,12.244897959183673,6,0,3000.0
75,2.0,1,1,0,1,1,1,1,0,0, Usera , Moscardó ,932,837,4,12.0,2,0,900.0
80,2.0,2,1,0,0,1,1,1,0,0, Barrio de Salamanca , Lista ,2079,1715,2,24.0625,7,0,1925.0
119,3.0,2,2,0,0,1,1,0,0,0, Usera , Moscardó ,932,837,5,10.084033613445378,2,0,1200.0
75,2.0,1,4,0,0,0,0,0,0,0, Barrio de Salamanca , Lista ,2079,1715,0,16.0,7,0,1200.0
66,2.0,1,1,0,0,1,1,0,0,0, Usera , Moscardó ,932,837,3,10.530303030303031,2,0,695.0
60,1.0,1,5,1,0,1,0,0,0,0, Barrio de Salamanca , Lista ,2079,1715,2,16.666666666666668,7,0,1000.0
80,3.0,1,2,1,0,0,0,0,0,0, Chamberí , Arapiles ,1671,1325,1,16.25,7,0,1300.0
108,2.0,2,5,0,1,1,1,1,0,0, Barrio de Salamanca , Lista ,2079,1715,4,25.925925925925927,7,0,2800.0
100,4.0,1,1,0,0,0,1,0,0,0, Chamberí , Arapiles ,1671,1325,0,19.9,7,0,1990.0
73,2.0,1,3,0,0,1,1,1,0,0, Usera , Moscardó ,932,837,3,10.89041095890411,2,0,795.0
40,1.0,1,0,1,1,1,1,0,0,0, Centro , Palacio ,1355,1370,3,18.0,6,0,720.0
67,1.0,1,4,0,1,1,1,0,0,0, Barrio de Salamanca , Lista ,2079,1715,3,20.895522388059703,7,0,1400.0
76,3.0,1,4,0,1,1,1,0,1,0, Centro , Palacio ,1355,1370,3,17.105263157894736,6,0,1300.0
64,2.0,2,4,0,1,1,0,0,0,0, Centro , Palacio ,1355,1370,2,17.1875,6,0,1100.0
45,1.0,1,4,0,1,1,1,0,0,0, Barrio de Salamanca , Lista ,2079,1715,2,26.666666666666668,7,0,1200.0
95,2.0,2,2,0,1,1,1,0,0,1, Arganzuela , Legazpi ,1094,1278,6,13.68421052631579,4,0,1300.0
125,3.0,2,4,0,0,1,1,1,0,0, Barrio de Salamanca , Lista ,2079,1715,2,13.2,7,0,1650.0
72,1.0,1,7,0,1,0,1,0,0,0, Barrio de Salamanca , Lista ,2079,1715,2,16.666666666666668,7,0,1200.0
85,3.0,1,1,0,0,1,1,1,0,0, Chamberí , Arapiles ,1671,1325,3,16.470588235294116,7,0,1400.0
90,4.0,1,3,0,0,0,1,1,0,0, Usera , Moscardó ,932,837,2,11.1,2,0,999.0
65,2.0,1,5,0,1,1,1,0,0,0, Retiro , Pacífico ,1790,1185,4,18.46153846153846,5,0,1200.0
65,2.0,1,0,0,0,1,0,0,0,0, Chamberí , Arapiles ,1671,1325,2,18.46153846153846,7,0,1200.0
65,2.0,1,4,0,1,0,0,0,0,0, Barrio de Salamanca , Lista ,2079,1715,3,16.923076923076923,7,0,1100.0
80,3.0,1,0,0,1,0,0,1,0,0, Chamberí , Arapiles ,1671,1325,2,15.625,7,0,1250.0
50,1.0,1,1,0,0,1,0,0,0,0, Barrio de Salamanca , Lista ,2079,1715,2,16.4,7,0,820.0
77,1.0,1,2,1,1,1,1,1,0,1, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,5,14.285714285714286,6,0,1100.0
50,1.0,1,1,0,1,1,0,0,0,0, Barrio de Salamanca , Lista ,2079,1715,2,18.4,7,0,920.0
67,1.0,1,4,0,1,1,1,0,0,0, Barrio de Salamanca , Lista ,2079,1715,3,19.402985074626866,7,0,1300.0
45,1.0,1,3,0,0,1,1,1,1,0, Usera , Moscardó ,932,837,3,14.0,2,0,630.0
70,3.0,1,2,0,1,1,1,0,1,1, Barrio de Salamanca , Guindalera ,2079,1349,5,20.0,6,0,1400.0
130,4.0,2,6,0,1,1,1,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,2,18.846153846153847,8,0,2450.0
40,2.0,1,7,0,1,0,0,0,0,0, Barrio de Salamanca , Lista ,2079,1715,1,21.25,7,0,850.0
100,3.0,1,2,0,0,1,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,1,15.0,6,0,1500.0
65,1.0,1,5,1,1,1,1,1,0,0, Barrio de Salamanca , Lista ,2079,1715,4,18.46153846153846,7,0,1200.0
78,2.0,2,1,0,0,1,1,1,0,0, Barrio de Salamanca , Lista ,2079,1715,2,22.435897435897434,7,0,1750.0
60,1.0,1,7,0,1,1,0,1,0,0, Barrio de Salamanca , Lista ,2079,1715,3,20.0,7,0,1200.0
50,2.0,1,4,0,0,1,0,0,0,0, Barrio de Salamanca , Lista ,2079,1715,1,20.0,7,0,1000.0
70,2.0,1,8,0,1,1,0,0,0,0, Barrio de Salamanca , Lista ,2079,1715,2,28.571428571428573,7,0,2000.0
156,3.0,2,2,1,1,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,4,15.384615384615385,6,0,2400.0
82,1.0,1,1,0,1,0,1,0,1,0, Centro , Palacio ,1355,1370,3,21.951219512195124,6,0,1800.0
65,1.0,1,9,1,1,1,1,1,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,6,20.0,6,0,1300.0
71,2.0,1,2,0,0,1,0,0,0,0, Retiro , Niño Jesús ,1790,2269,2,15.492957746478874,6,0,1100.0
70,1.0,1,0,0,0,0,0,0,0,0, Chamartín , Nueva España ,1950,2310,1,17.142857142857142,6,0,1200.0
92,2.0,2,8,0,1,1,1,1,1,0, Fuencarral , La Paz ,1744,1615,6,14.673913043478262,2,0,1350.0
60,2.0,1,2,0,0,0,0,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,0,15.0,6,0,900.0
45,1.0,1,3,0,0,0,1,0,1,0, Puente de Vallecas , Numancia ,775,787,1,14.444444444444445,4,0,650.0
85,2.0,1,5,0,1,1,1,0,0,0, Centro , Palacio ,1355,1370,2,21.764705882352942,6,0,1850.0
60,2.0,1,5,0,0,0,1,0,0,0, Villaverde , Los Ángeles ,843,946,0,11.666666666666666,2,0,700.0
231,4.0,4,4,0,1,1,1,1,0,1, Fuencarral , Mirasierra ,1744,2842,6,12.770562770562771,2,0,2950.0
72,3.0,1,1,1,0,0,1,0,0,0, Puente de Vallecas , Palomeras Bajas ,775,825,1,14.583333333333334,2,0,1050.0
90,3.0,1,4,0,0,0,1,0,0,0, Arganzuela , Palos de Moguer ,1094,1075,0,13.333333333333334,6,0,1200.0
132,3.0,2,4,0,1,1,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,5,12.5,6,0,1650.0
45,1.0,1,0,0,1,1,1,0,0,0, Moncloa , Aravaca ,2151,2367,4,18.333333333333332,4,0,825.0
90,2.0,2,2,0,1,1,1,1,0,0, Centro , Palacio ,1355,1370,5,14.444444444444445,6,0,1300.0
81,1.0,1,2,0,0,1,1,0,1,0, Centro , Palacio ,1355,1370,3,11.728395061728396,6,0,950.0
82,2.0,2,1,0,1,1,1,1,0,1, Arganzuela , Legazpi ,1094,1278,7,14.024390243902438,4,0,1150.0
85,1.0,1,7,0,1,1,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,3,18.823529411764707,6,0,1600.0
80,3.0,1,3,0,1,0,1,1,1,0, Arganzuela , Palos de Moguer ,1094,1075,4,15.0,6,0,1200.0
110,3.0,2,6,1,0,1,1,1,0,0, Moncloa , Argüelles ,2151,1727,3,16.363636363636363,6,0,1800.0
55,2.0,1,1,0,0,1,0,0,0,0, Arganzuela , Palos de Moguer ,1094,1075,2,18.181818181818183,6,0,1000.0
56,3.0,1,0,0,0,0,0,0,0,0, Arganzuela , Palos de Moguer ,1094,1075,0,23.214285714285715,6,0,1300.0
50,2.0,1,3,0,0,0,0,0,0,0, Arganzuela , Palos de Moguer ,1094,1075,0,17.0,6,0,850.0
70,3.0,1,3,1,0,0,0,0,0,0, Arganzuela , Palos de Moguer ,1094,1075,1,17.142857142857142,6,0,1200.0
80,2.0,1,1,0,0,1,1,0,0,0, Moncloa , Aravaca ,2151,2367,1,11.6875,4,0,935.0
62,3.0,1,2,0,0,1,0,0,0,0, Chamberí , Arapiles ,1671,1325,1,27.096774193548388,7,0,1680.0
75,3.0,2,3,0,0,1,1,1,0,0, Retiro , Pacífico ,1790,1185,4,17.333333333333332,5,0,1300.0
35,1.0,1,5,0,1,1,1,0,0,0, Retiro , Pacífico ,1790,1185,2,22.285714285714285,5,0,780.0
75,2.0,1,4,0,0,0,1,0,1,0, Centro , Huertas-Cortes ,1355,1450,1,14.6,7,0,1095.0
60,1.0,1,2,0,0,1,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,1,18.333333333333332,8,0,1100.0
80,2.0,2,2,0,1,0,1,0,1,0, Centro , Chueca-Justicia ,1355,1709,2,18.75,8,0,1500.0
60,0.0,1,0,0,1,0,0,1,0,0, Centro , Lavapiés-Embajadores ,1355,1106,3,14.833333333333334,6,0,890.0
88,2.0,1,0,0,1,1,1,0,0,1, Carabanchel , Buena Vista ,892,746,4,7.045454545454546,0,0,620.0
70,3.0,1,6,0,0,1,0,0,0,0, Arganzuela , Palos de Moguer ,1094,1075,1,17.142857142857142,6,0,1200.0
100,2.0,2,1,0,1,1,1,1,0,0, Moncloa , Aravaca ,2151,2367,6,13.8,4,0,1380.0
100,2.0,2,4,0,1,1,1,0,1,1, Centro , Palacio ,1355,1370,5,15.5,6,0,1550.0
65,1.0,1,7,0,1,1,1,0,1,1, Barrio de Salamanca , Goya ,2079,1759,5,27.692307692307693,7,0,1800.0
40,1.0,1,1,0,1,0,1,0,1,0, Centro , Huertas-Cortes ,1355,1450,2,23.75,7,0,950.0
62,1.0,1,4,0,1,1,1,0,1,0, Centro , Huertas-Cortes ,1355,1450,4,20.161290322580644,7,0,1250.0
100,2.0,2,3,0,1,1,1,1,0,0, Barrio de Salamanca , Lista ,2079,1715,5,20.0,7,0,2000.0
45,1.0,1,5,0,1,1,0,0,0,0, Centro , Palacio ,1355,1370,4,18.444444444444443,6,0,830.0
65,1.0,1,1,0,1,1,1,1,1,1, Villaverde , Los Rosales ,843,867,8,10.76923076923077,1,0,700.0
150,1.0,1,3,0,1,1,1,1,1,1, Latina , Lucero ,992,964,7,10.0,2,0,1500.0
95,3.0,1,1,1,1,1,1,1,0,0, Latina , Lucero ,992,964,5,9.473684210526315,2,0,900.0
57,1.0,1,2,0,0,1,1,1,0,0, Centro , Palacio ,1355,1370,2,15.263157894736842,6,0,870.0
38,1.0,1,0,0,0,1,0,0,0,0, Centro , Palacio ,1355,1370,2,17.63157894736842,6,0,670.0
120,4.0,1,4,0,0,0,1,0,0,1, Arganzuela , Legazpi ,1094,1278,2,11.666666666666666,4,0,1400.0
65,1.0,1,8,1,0,1,1,1,0,0, Tetuán , Cuatro Caminos ,1190,1373,4,18.46153846153846,6,0,1200.0
75,2.0,1,7,0,0,1,1,0,1,1, Latina , Águilas ,992,800,6,12.0,0,0,900.0
214,4.0,4,4,0,1,1,1,0,1,0, Centro , Huertas-Cortes ,1355,1450,4,18.457943925233646,7,0,3950.0
70,2.0,1,3,0,1,1,1,0,0,0, Chamartín , El Viso ,1950,3136,3,16.428571428571427,7,0,1150.0
98,2.0,2,2,0,1,1,1,0,0,1, Hortaleza , Palomas ,2693,3010,7,14.285714285714286,5,0,1400.0
80,2.0,2,4,0,1,1,0,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,2,13.75,6,0,1100.0
105,1.0,1,6,1,1,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,3,14.285714285714286,6,0,1500.0
78,2.0,2,3,0,1,1,1,1,0,0, Barrio de Salamanca , Goya ,2079,1759,4,16.666666666666668,7,0,1300.0
90,3.0,1,3,0,0,0,1,0,1,0, Centro , Palacio ,1355,1370,1,18.88888888888889,6,0,1700.0
60,2.0,1,1,0,1,1,1,1,0,0, Latina , Águilas ,992,800,5,13.75,0,0,825.0
51,1.0,1,0,0,1,1,1,0,0,0, Carabanchel , Buena Vista ,892,746,2,13.529411764705882,0,0,690.0
75,2.0,1,3,0,1,1,1,1,1,0, Tetuán , Cuatro Caminos ,1190,1373,5,14.666666666666666,6,0,1100.0
88,2.0,2,5,0,1,1,1,0,0,0, Arganzuela , Legazpi ,1094,1278,5,14.772727272727273,4,0,1300.0
183,3.0,3,6,1,0,0,1,1,0,0, Tetuán , Cuatro Caminos ,1190,1373,2,13.66120218579235,6,0,2500.0
187,5.0,2,4,1,1,1,1,1,0,1, Retiro , Ibiza ,1790,1462,5,12.834224598930481,7,0,2400.0
91,2.0,1,3,1,0,1,1,0,0,1, Latina , Lucero ,992,964,4,9.89010989010989,2,0,900.0
100,3.0,2,0,0,0,0,1,0,0,0, Centro , Chueca-Justicia ,1355,1709,0,17.7,8,0,1770.0
40,1.0,1,3,0,0,1,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,1,24.375,8,0,975.0
60,1.0,1,4,0,1,1,1,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,24.166666666666668,8,0,1450.0
60,1.0,1,5,0,1,0,1,0,0,1, Centro , Lavapiés-Embajadores ,1355,1106,2,14.166666666666666,6,0,850.0
85,2.0,2,5,1,1,1,1,0,1,0, Retiro , Niño Jesús ,1790,2269,5,22.352941176470587,6,0,1900.0
70,2.0,1,0,0,0,0,0,0,0,0, Retiro , Pacífico ,1790,1185,0,11.428571428571429,5,0,800.0
32,2.0,1,1,0,0,0,0,0,0,0, Retiro , Pacífico ,1790,1185,0,25.0,5,0,800.0
37,2.0,1,7,0,0,0,0,0,0,0, Retiro , Pacífico ,1790,1185,0,24.324324324324323,5,0,900.0
160,4.0,3,3,1,1,1,1,1,0,0, Retiro , Pacífico ,1790,1185,4,10.0,5,0,1600.0
90,2.0,2,0,0,1,1,1,1,0,0, Retiro , Pacífico ,1790,1185,5,16.11111111111111,5,0,1450.0
85,3.0,2,1,1,0,1,1,1,0,0, Retiro , Pacífico ,1790,1185,3,18.235294117647058,5,0,1550.0
81,2.0,1,1,0,1,1,1,1,0,0, Retiro , Pacífico ,1790,1185,4,14.814814814814815,5,0,1200.0
51,2.0,1,3,0,0,1,1,0,0,0, Chamberí , Arapiles ,1671,1325,4,21.568627450980394,7,0,1100.0
55,1.0,1,3,0,0,1,0,0,0,0, Arganzuela , Palos de Moguer ,1094,1075,3,17.272727272727273,6,0,950.0
27,1.0,1,2,0,1,0,0,0,0,0, Puente de Vallecas , Numancia ,775,787,2,24.074074074074073,4,0,650.0
70,2.0,1,2,0,1,1,1,1,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,5,18.571428571428573,6,0,1300.0
55,1.0,1,1,0,1,1,1,0,0,0, Puente de Vallecas , Numancia ,775,787,2,13.636363636363637,4,0,750.0
59,1.0,1,5,0,0,1,1,0,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,1,14.40677966101695,6,0,850.0
46,1.0,1,3,0,0,0,1,0,1,0, Tetuán , Cuzco-Castillejos ,1190,1341,1,19.02173913043478,6,0,875.0
95,3.0,1,7,0,0,1,1,1,0,1, Usera , 12 de Octubre-Orcasur ,932,848,4,10.473684210526315,1,0,995.0
69,1.0,1,4,1,0,1,0,1,0,0, Barrio de Salamanca , Goya ,2079,1759,4,17.10144927536232,7,0,1180.0
180,4.0,3,3,0,1,1,1,0,0,1, Chamartín , Nueva España ,1950,2310,5,16.666666666666668,6,0,3000.0
200,4.0,3,1,0,1,1,1,1,0,1, Chamartín , Nueva España ,1950,2310,6,14.75,6,0,2950.0
50,1.0,1,4,0,1,1,1,0,0,1, Arganzuela , Legazpi ,1094,1278,6,19.8,4,0,990.0
115,1.0,1,2,0,1,0,1,1,0,0, Chamartín , Nueva España ,1950,2310,3,14.782608695652174,6,0,1700.0
55,2.0,2,0,0,1,0,1,1,0,0, Retiro , Pacífico ,1790,1185,4,18.181818181818183,5,0,1000.0
55,2.0,1,2,0,1,1,0,0,0,0, Retiro , Pacífico ,1790,1185,3,16.818181818181817,5,0,925.0
230,5.0,4,5,0,1,1,1,0,0,1, Fuencarral , Mirasierra ,1744,2842,5,13.043478260869565,2,0,3000.0
30,1.0,1,1,0,1,1,0,0,0,0, Centro , Palacio ,1355,1370,3,25.0,6,0,750.0
93,3.0,1,2,1,0,1,1,0,0,0, Latina , Lucero ,992,964,3,11.827956989247312,2,0,1100.0
120,3.0,2,3,0,1,1,1,0,0,1, Arganzuela , Legazpi ,1094,1278,6,12.083333333333334,4,0,1450.0
90,3.0,2,5,1,1,1,0,1,0,0, Arganzuela , Palos de Moguer ,1094,1075,4,13.88888888888889,6,0,1250.0
40,1.0,1,2,0,1,0,0,0,0,0, Arganzuela , Palos de Moguer ,1094,1075,2,23.75,6,0,950.0
80,1.0,1,1,1,1,1,1,1,0,1, Tetuán , Cuzco-Castillejos ,1190,1341,6,17.5,6,0,1400.0
50,1.0,1,1,0,1,1,0,0,0,0, Chamberí , Almagro ,1671,2327,2,20.0,8,0,1000.0
147,4.0,2,1,1,0,1,1,0,0,0, Moratalaz , Marroquina ,956,937,3,9.523809523809524,2,0,1400.0
80,3.0,1,3,0,1,0,1,0,1,0, Latina , Lucero ,992,964,3,15.0,2,0,1200.0
53,2.0,1,2,0,0,0,1,1,0,0, Villaverde , Los Rosales ,843,867,2,13.679245283018869,1,0,725.0
60,1.0,1,1,0,1,1,1,1,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,4,15.416666666666666,6,0,925.0
53,1.0,1,8,1,1,1,1,0,0,0, Centro , Palacio ,1355,1370,3,33.0188679245283,6,0,1750.0
75,2.0,1,4,0,1,1,1,0,0,0, Retiro , Pacífico ,1790,1185,2,11.866666666666667,5,0,890.0
77,2.0,1,3,0,0,1,1,0,0,0, Centro , Palacio ,1355,1370,1,16.883116883116884,6,0,1300.0
125,3.0,2,1,1,1,1,1,1,0,1, Chamberí , Arapiles ,1671,1325,6,19.2,7,0,2400.0
41,2.0,1,2,0,1,1,1,0,1,0, Tetuán , Cuatro Caminos ,1190,1373,4,24.390243902439025,6,0,1000.0
50,1.0,1,0,0,1,1,0,1,0,0, Centro , Palacio ,1355,1370,3,20.0,6,0,1000.0
68,3.0,1,1,0,1,1,1,1,0,0, Moratalaz , Media Legua ,956,995,3,11.764705882352942,2,0,800.0
95,2.0,2,6,1,1,1,1,0,0,1, Retiro , Niño Jesús ,1790,2269,5,14.736842105263158,6,0,1400.0
82,2.0,2,6,1,1,1,1,0,0,0, Retiro , Niño Jesús ,1790,2269,4,17.073170731707318,6,0,1400.0
43,1.0,1,1,0,0,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,2,20.930232558139537,6,0,900.0
125,3.0,2,3,1,1,1,1,0,0,0, Retiro , Pacífico ,1790,1185,4,12.0,5,0,1500.0
117,2.0,2,4,0,1,1,1,0,0,0, Chamartín , El Viso ,1950,3136,3,16.666666666666668,7,0,1950.0
68,2.0,1,4,0,0,0,0,0,1,0, Carabanchel , Opañel ,892,885,1,13.970588235294118,4,0,950.0
62,2.0,1,0,0,0,1,0,0,0,0, Moncloa , Argüelles ,2151,1727,2,14.516129032258064,6,0,900.0
72,3.0,1,7,0,1,0,1,0,1,0, Retiro , Pacífico ,1790,1185,2,16.666666666666668,5,0,1200.0
140,4.0,3,5,1,1,1,1,1,1,0, Chamartín , El Viso ,1950,3136,6,17.142857142857142,7,0,2400.0
103,3.0,3,4,0,1,1,1,1,0,1, Villaverde , Los Rosales ,843,867,7,11.650485436893204,1,0,1200.0
40,2.0,1,2,0,0,1,0,0,0,0, Moncloa , Argüelles ,2151,1727,2,25.0,6,0,1000.0
95,3.0,1,6,1,1,1,1,0,0,0, Latina , Lucero ,992,964,5,11.31578947368421,2,0,1075.0
180,3.0,2,1,0,1,1,1,1,0,0, Barrio de Salamanca , Guindalera ,2079,1349,4,15.555555555555555,6,0,2800.0
43,1.0,1,0,0,1,0,0,1,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,2,16.27906976744186,5,0,700.0
70,1.0,1,4,0,1,1,0,0,0,0, Centro , Palacio ,1355,1370,3,14.0,6,0,980.0
50,1.0,1,1,0,1,1,1,0,0,0, Centro , Palacio ,1355,1370,3,26.0,6,0,1300.0
50,1.0,1,0,0,0,0,0,1,0,0, Centro , Palacio ,1355,1370,1,15.0,6,0,750.0
45,1.0,1,2,0,1,1,1,0,0,0, Arganzuela , Legazpi ,1094,1278,4,19.444444444444443,4,0,875.0
85,2.0,2,0,0,0,1,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,2,12.352941176470589,6,0,1050.0
80,3.0,1,3,0,0,0,1,0,0,0, Arganzuela , Palos de Moguer ,1094,1075,0,26.875,6,0,2150.0
120,3.0,2,1,1,1,1,1,0,0,0, Arganzuela , Palos de Moguer ,1094,1075,3,16.666666666666668,6,0,2000.0
85,2.0,1,4,0,0,0,1,0,0,0, Retiro , Niño Jesús ,1790,2269,1,18.823529411764707,6,0,1600.0
60,2.0,1,1,0,1,1,1,0,0,0, Carabanchel , Opañel ,892,885,3,13.333333333333334,4,0,800.0
150,5.0,2,6,1,1,1,1,1,0,0, Retiro , Niño Jesús ,1790,2269,4,16.666666666666668,6,0,2500.0
165,3.0,2,7,1,1,1,1,1,0,0, Fuencarral , La Paz ,1744,1615,6,10.909090909090908,2,0,1800.0
85,3.0,1,3,1,0,0,1,1,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,2,18.823529411764707,6,0,1600.0
66,1.0,1,3,0,1,1,1,0,0,0, Chamartín , Nueva España ,1950,2310,2,18.181818181818183,6,0,1200.0
270,5.0,4,2,0,1,1,1,1,0,0, Fuencarral , La Paz ,1744,1615,5,12.592592592592593,2,0,3400.0
70,2.0,1,1,0,0,1,1,1,0,0, Fuencarral , La Paz ,1744,1615,5,17.857142857142858,2,0,1250.0
60,1.0,1,1,0,0,1,1,0,1,0, Carabanchel , Opañel ,892,885,2,13.333333333333334,4,0,800.0
105,3.0,2,4,1,1,1,1,0,0,0, Fuencarral , La Paz ,1744,1615,5,13.142857142857142,2,0,1380.0
68,1.0,1,7,0,0,0,1,0,0,0, Fuencarral , La Paz ,1744,1615,0,13.088235294117647,2,0,890.0
101,3.0,2,1,1,1,1,1,1,0,0, Fuencarral , La Paz ,1744,1615,5,11.386138613861386,2,0,1150.0
80,2.0,1,4,0,1,0,0,0,0,0, Centro , Palacio ,1355,1370,2,15.0,6,0,1200.0
50,1.0,1,3,0,0,0,1,0,1,0, Centro , Palacio ,1355,1370,1,19.5,6,0,975.0
82,2.0,2,4,0,1,1,1,1,0,1, Arganzuela , Legazpi ,1094,1278,8,16.463414634146343,4,0,1350.0
110,2.0,2,2,0,1,1,1,0,0,0, Chamberí , Almagro ,1671,2327,3,17.272727272727273,8,0,1900.0
100,2.0,2,1,0,1,1,1,0,1,0, Centro , Lavapiés-Embajadores ,1355,1106,3,16.0,6,0,1600.0
120,3.0,3,1,0,1,1,1,0,0,1, Arganzuela , Legazpi ,1094,1278,5,12.5,4,0,1500.0
200,4.0,3,3,0,1,1,0,1,1,1, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,6,17.5,6,1,3500.0
60,0.0,1,0,0,0,1,1,0,1,0, Moncloa , Argüelles ,2151,1727,3,18.333333333333332,6,0,1100.0
80,2.0,2,7,0,1,1,1,1,0,0, Arganzuela , Legazpi ,1094,1278,6,15.0,4,0,1200.0
93,3.0,2,6,1,1,1,1,0,0,0, Moratalaz , Media Legua ,956,995,4,13.440860215053764,2,0,1250.0
109,3.0,2,1,0,1,1,1,0,1,0, Centro , Chueca-Justicia ,1355,1709,3,22.93577981651376,8,0,2500.0
50,1.0,1,0,0,1,1,1,0,0,0, Carabanchel , Opañel ,892,885,2,14.0,4,0,700.0
56,2.0,2,0,0,0,0,1,0,0,0, Usera , 12 de Octubre-Orcasur ,932,848,1,14.285714285714286,1,0,800.0
55,1.0,1,4,0,1,0,0,0,0,0, Centro , Palacio ,1355,1370,1,17.272727272727273,6,0,950.0
110,3.0,1,3,0,0,0,1,0,0,0, Centro , Palacio ,1355,1370,0,15.681818181818182,6,0,1725.0
45,1.0,1,0,0,0,1,0,1,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,2,17.333333333333332,5,0,780.0
32,2.0,1,1,0,0,0,0,0,0,0, Retiro , Pacífico ,1790,1185,0,25.0,5,0,800.0
85,3.0,1,6,0,0,1,1,0,0,0, Chamartín , Nueva España ,1950,2310,1,15.294117647058824,6,0,1300.0
100,3.0,2,0,0,1,1,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,2,17.0,6,0,1700.0
110,2.0,2,3,0,1,1,1,1,0,1, Tetuán , Cuatro Caminos ,1190,1373,7,16.363636363636363,6,0,1800.0
65,2.0,1,0,0,1,0,0,1,0,0, Arganzuela , Palos de Moguer ,1094,1075,4,15.384615384615385,6,0,1000.0
64,1.0,1,5,1,1,1,1,0,1,0, Retiro , Pacífico ,1790,1185,5,14.0625,5,0,900.0
40,1.0,1,4,0,1,1,0,0,0,0, Arganzuela , Palos de Moguer ,1094,1075,2,18.5,6,0,740.0
140,4.0,2,2,0,1,1,1,1,0,0, Chamartín , Nueva España ,1950,2310,5,15.0,6,0,2100.0
45,1.0,1,3,0,1,1,0,0,0,0, Centro , Huertas-Cortes ,1355,1450,3,20.22222222222222,7,0,910.0
90,3.0,2,4,0,1,1,1,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,20.0,8,0,1800.0
74,3.0,1,0,0,0,0,0,0,0,0, Arganzuela , Imperial ,1094,1092,0,14.864864864864865,5,0,1100.0
110,2.0,2,4,0,1,0,1,0,0,0, Retiro , Pacífico ,1790,1185,2,12.272727272727273,5,0,1350.0
45,1.0,1,2,0,0,1,1,0,0,1, Carabanchel , Opañel ,892,885,3,16.11111111111111,4,0,725.0
65,2.0,1,1,0,0,0,1,0,0,0, Retiro , Pacífico ,1790,1185,0,21.384615384615383,5,0,1390.0
115,3.0,2,2,0,1,1,1,0,1,0, Centro , Palacio ,1355,1370,4,13.91304347826087,6,0,1600.0
80,2.0,1,6,0,1,1,1,0,0,0, Retiro , Pacífico ,1790,1185,2,16.25,5,0,1300.0
55,1.0,1,2,0,1,1,0,0,0,0, Barrio de Salamanca , Lista ,2079,1715,2,14.545454545454545,7,0,800.0
55,2.0,2,1,0,0,0,0,0,0,0, Chamberí , Gaztambide ,1671,1448,0,21.818181818181817,6,0,1200.0
120,1.0,1,1,1,1,1,1,0,1,0, Centro , Palacio ,1355,1370,4,12.5,6,0,1500.0
60,2.0,1,3,1,1,1,0,0,0,0, Chamberí , Almagro ,1671,2327,4,21.666666666666668,8,0,1300.0
110,3.0,2,1,1,0,1,1,0,0,0, Barrio de Salamanca , Guindalera ,2079,1349,3,12.272727272727273,6,0,1350.0
45,1.0,1,1,0,0,0,0,0,0,0, Retiro , Pacífico ,1790,1185,2,15.11111111111111,5,0,680.0
48,2.0,1,4,0,1,0,1,0,0,0, Moratalaz , Marroquina ,956,937,4,15.625,2,0,750.0
40,1.0,1,0,0,0,1,1,1,0,0, Centro , Lavapiés-Embajadores ,1355,1106,2,19.875,6,0,795.0
45,2.0,1,4,0,1,1,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,3,22.11111111111111,6,0,995.0
